270,265,269,233,267,270,265,265,265,265,265,265,265,265,265,269,233,233,233,233,233,203,265,302,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
234,268,232,233,203,266,268,268,268,268,268,268,268,268,268,301,265,265,265,265,265,266,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,205,201,201,201,201,201,201,201,201,201,201,201,201,201,201,202,200,201,202,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
266,205,236,203,266,268,268,268,268,205,201,201,201,202,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,200,201,201,206,200,201,201,202,268,268,268,268,268,268,200,201,237,267,233,233,267,233,233,233,267,267,233,267,267,233,233,235,236,233,235,202,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
268,232,203,266,268,268,268,200,201,236,225,225,225,234,268,268,205,201,201,201,201,206,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,205,201,236,267,267,238,236,267,267,234,268,268,268,268,268,268,232,267,267,267,267,233,233,267,233,267,267,233,233,267,233,267,233,233,267,233,267,234,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
268,232,234,268,268,205,201,237,267,225,225,225,225,225,201,201,237,267,233,267,267,235,201,202,268,268,268,268,268,268,268,268,268,268,268,268,268,200,201,201,201,237,233,233,233,267,233,267,233,233,235,201,201,201,201,201,201,236,233,233,233,267,233,267,267,233,267,233,267,233,233,267,267,267,267,267,267,233,238,206,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
201,237,234,200,201,236,267,225,225,225,225,225,225,225,225,233,267,233,233,267,267,233,233,235,202,268,268,268,268,268,268,268,200,202,200,201,201,236,267,233,267,233,267,233,267,267,267,267,267,233,267,267,267,233,233,267,233,267,267,267,233,267,267,267,267,267,233,233,233,267,233,267,233,233,267,233,267,233,267,234,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
233,270,302,301,204,233,225,225,225,225,225,225,225,225,225,225,267,267,233,233,267,233,203,204,238,206,268,268,268,268,268,268,232,238,237,233,267,267,267,267,267,267,233,233,267,267,233,267,233,233,267,233,233,267,267,233,233,267,267,267,267,267,267,267,267,267,267,233,233,267,233,233,267,233,233,233,267,233,267,234,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
267,234,268,205,237,267,225,225,225,225,262,257,196,225,225,225,225,233,233,233,270,265,302,232,267,234,268,268,268,268,268,268,232,233,267,233,233,233,267,267,267,233,267,233,267,233,233,233,233,233,267,267,267,267,267,233,267,267,233,233,233,233,233,267,233,267,267,267,267,233,233,267,267,267,233,233,233,267,267,234,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
270,302,268,232,233,225,225,225,225,225,226,260,224,225,225,225,225,225,267,267,234,268,268,232,267,234,268,268,268,268,268,205,236,267,233,233,267,267,233,267,267,233,267,233,267,233,267,233,233,267,233,267,267,267,233,233,267,267,233,233,267,267,233,267,267,233,233,233,233,267,233,267,233,267,233,233,267,233,267,235,202,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
234,268,268,232,267,225,225,225,225,225,226,260,224,225,225,225,225,225,225,233,238,202,268,232,233,234,268,268,268,268,268,232,233,233,233,233,233,233,267,233,267,267,233,233,267,267,267,233,267,267,233,233,267,267,267,233,233,267,233,233,233,233,267,233,267,233,267,233,267,267,267,233,233,233,267,233,267,267,267,267,234,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
